id,source,target,satz.source,satz.target,device
59,Ziel,Schulleistungsstudie,3,3,lexical overlap
59,Ziel,Kompetenzerwerb,3,3,lexical overlap
59,Ziel,Schüler,3,3,lexical overlap
59,Ziel,Vergleich,3,3,lexical overlap
59,Ziel,Schulsystem,3,3,lexical overlap
59,Ziel,Indikator,3,3,lexical overlap
59,Ziel,Qualität,3,3,lexical overlap
59,Ziel,Bildungssystem,3,3,lexical overlap
59,Schüler,Schulleistungsstudie,3,3,lexical overlap
59,Schüler,Kompetenzerwerb,3,3,lexical overlap
59,Schüler,Schüler,3,3,lexical overlap
59,Schüler,Vergleich,3,3,lexical overlap
59,Schüler,Schulsystem,3,3,lexical overlap
59,Schüler,Indikator,3,3,lexical overlap
59,Schüler,Qualität,3,3,lexical overlap
59,Schüler,Bildungssystem,3,3,lexical overlap
59,Pisa Studie,Jahr,4,4,lexical overlap
59,Pisa Studie,Schüler,4,4,lexical overlap
59,Pisa Studie,Lesekompetenz,4,4,lexical overlap
59,Pisa Studie,Mathematik,4,4,lexical overlap
59,Pisa Studie,Naturwissenschaft,4,4,lexical overlap
59,Deutschland,Bildungssystem,5,5,lexical overlap
59,Deutschland,Platz,5,5,lexical overlap
59,Prozent,Kompetenzstufe,6,6,lexical overlap
59,Prozent,Bereich,6,6,lexical overlap
59,Prozent,Lesekompetenz,6,6,lexical overlap
59,Prozent,Stufe,6,6,lexical overlap
59,Prozent,Testperson,7,7,lexical overlap
59,Studie,Intelligenz,8,8,lexical overlap
59,Studie,Klasse,8,8,lexical overlap
59,Studie,Intelligenzentwicklung,8,8,lexical overlap
59,Studie,Ergebnis,8,8,lexical overlap
59,Studie,Leistung,8,8,lexical overlap
59,Einfluss,Intelligenz,8,8,lexical overlap
59,Einfluss,Klasse,8,8,lexical overlap
59,Einfluss,Intelligenzentwicklung,8,8,lexical overlap
59,Einfluss,Ergebnis,8,8,lexical overlap
59,Einfluss,Leistung,8,8,lexical overlap
59,Schulleistung,Intelligenz,8,8,lexical overlap
59,Schulleistung,Klasse,8,8,lexical overlap
59,Schulleistung,Intelligenzentwicklung,8,8,lexical overlap
59,Schulleistung,Ergebnis,8,8,lexical overlap
59,Schulleistung,Leistung,8,8,lexical overlap
59,Schulform,Intelligenz,8,8,lexical overlap
59,Schulform,Klasse,8,8,lexical overlap
59,Schulform,Intelligenzentwicklung,8,8,lexical overlap
59,Schulform,Ergebnis,8,8,lexical overlap
59,Schulform,Leistung,8,8,lexical overlap
59,Fischteicheffekt,Selbstvertrauen,9,9,lexical overlap
59,Fischteicheffekt,Schule,9,9,lexical overlap
59,Mitschüler,Selbstvertrauen,9,9,lexical overlap
59,Mitschüler,Schule,9,9,lexical overlap
61,Charles Darwin,Erklärung,1,1,lexical overlap
61,Evolution,Erklärung,1,1,lexical overlap
61,Theorie,Zeit,2,2,lexical overlap
61,Theorie,Fall,2,2,lexical overlap
61,Theorie,Lauf,3,3,lexical overlap
61,Theorie,Erdgeschichte,3,3,lexical overlap
61,Theorie,Mutation,3,3,lexical overlap
61,Theorie,Genom,3,3,lexical overlap
61,Theorie,Umweltbedingung,3,3,lexical overlap
61,Theorie,Zeit,3,3,lexical overlap
61,Theorie,Art,3,3,lexical overlap
61,Umstand,Darwinismus,4,4,lexical overlap
61,Darwin,Gegensatz,5,5,lexical overlap
61,Darwin,Theorie,5,5,lexical overlap
61,Darwin,Evolution,5,5,lexical overlap
61,Darwin,Meinung,5,5,lexical overlap
61,Darwin,Leben,5,5,lexical overlap
61,Darwin,Umwelt,5,5,lexical overlap
61,Darwin,Angepasstheit,5,5,lexical overlap
61,Darwin,Nachkommen,5,5,lexical overlap
61,Darwin,Mutation,5,5,lexical overlap
61,Darwin,Tier,5,5,lexical overlap
61,Tier,Gegensatz,5,5,lexical overlap
61,Tier,Theorie,5,5,lexical overlap
61,Tier,Evolution,5,5,lexical overlap
61,Tier,Meinung,5,5,lexical overlap
61,Tier,Leben,5,5,lexical overlap
61,Tier,Umwelt,5,5,lexical overlap
61,Tier,Angepasstheit,5,5,lexical overlap
61,Tier,Nachkommen,5,5,lexical overlap
61,Tier,Mutation,5,5,lexical overlap
61,Tier,Tier,5,5,lexical overlap
61,Individuum,Konkurrenz,6,6,lexical overlap
61,Anpassung,Gebiss,7,7,lexical overlap
61,Anpassung,Schnabel,7,7,lexical overlap
61,Anpassung,Tier,7,7,lexical overlap
61,Anpassung,Nahrungsquelle,7,7,lexical overlap
61,Anpassung,Größe,7,7,lexical overlap
61,Anpassung,Veränderung,7,7,lexical overlap
61,Anpassung,Stoffwechsel,7,7,lexical overlap
61,Anpassung,Körpergestalt,7,7,lexical overlap
62,Umwelt,Ausstattung,1,1,lexical overlap
62,Organismus,Ausstattung,1,1,lexical overlap
62,Aussehen,Gen,2,2,lexical overlap
62,Aussehen,Umwelt,2,2,lexical overlap
62,Fähigkeit,Gen,2,2,lexical overlap
62,Fähigkeit,Umwelt,2,2,lexical overlap
62,Tier,Nahrung,3,3,lexical overlap
62,Tier,Nachkommen,3,3,lexical overlap
62,Tier,Jungen,4,4,lexical overlap
62,Tier,Überleben,4,4,lexical overlap
62,Anpassung,Umwelt,5,5,lexical overlap
62,Individuum,Umwelt,5,5,lexical overlap
62,Tier,Umwelt,5,5,lexical overlap
62,Strategie,Natur,6,6,lexical overlap
62,Darwin,Natur,6,6,lexical overlap
62,Organismus,Umwelt,7,7,lexical overlap
63,Beispiel,Galapagos,1,1,lexical overlap
63,Beispiel,Insel,1,1,lexical overlap
63,Beispiel,Evolution,1,1,lexical overlap
63,Beispiel,Darwinismus,1,1,lexical overlap
63,Population,Insel,2,2,lexical overlap
63,Population,Lebensraum,2,2,lexical overlap
63,Population,Futter,2,2,lexical overlap
63,Gefahr,Insel,2,2,lexical overlap
63,Gefahr,Lebensraum,2,2,lexical overlap
63,Gefahr,Futter,2,2,lexical overlap
63,Individuum,Insel,2,2,lexical overlap
63,Individuum,Lebensraum,2,2,lexical overlap
63,Individuum,Futter,2,2,lexical overlap
63,Beispiel,Darwinfinke,3,3,lexical overlap
63,Art,Druck,4,4,lexical overlap
63,Art,Urfinkenart,4,4,lexical overlap
63,Art,Nische,5,5,lexical overlap
63,Art,Druck,5,5,lexical overlap
63,Umwelt,Nische,5,5,lexical overlap
63,Umwelt,Druck,5,5,lexical overlap
63,Art,Art,9,9,lexical overlap
63,Darwin,Ausdruck,10,10,lexical overlap
63,Darwin,Individuum,10,10,lexical overlap
63,Darwin,Umweltbedingung,10,10,lexical overlap
63,Population,Darwinfinke,2,3,bridging information
63,Art,Umwelt,5,6,coreference
64,Evolutionstheorie,Europa,1,1,lexical overlap
64,Evolutionstheorie,Charles Darwin,1,1,lexical overlap
64,Wissenschaftler,Schiffsreise,2,2,lexical overlap
64,Wissenschaftler,Welt,2,2,lexical overlap
64,Wissenschaftler,Abhandlung,2,2,lexical overlap
64,Wissenschaftler,Entstehung,2,2,lexical overlap
64,Wissenschaftler,Art,2,2,lexical overlap
64,Buch,Dogma,3,3,lexical overlap
64,Buch,Kreationismus,3,3,lexical overlap
64,Theorie,Schöpfungstheorie,4,4,lexical overlap
64,Theorie,Bibel,4,4,lexical overlap
64,Theorie,Welt,4,4,lexical overlap
64,Theorie,Debatte,5,5,lexical overlap
64,Theorie,Öffentlichkeit,5,5,lexical overlap
64,Theorie,Darwin,6,6,lexical overlap
64,Finke,Paradebeispiel,7,7,lexical overlap
64,Finke,Darwin,7,7,lexical overlap
64,Finke,Beschreibung,7,7,lexical overlap
64,Finke,Evolution,7,7,lexical overlap
64,Finke,Galapagos,7,7,lexical overlap
64,Finke,Insel,7,7,lexical overlap
64,Finke,Insel,8,8,lexical overlap
64,Finke,Rasse,8,8,lexical overlap
64,Art,Insel,8,8,lexical overlap
64,Art,Rasse,8,8,lexical overlap
64,Theorie,Darwin,9,9,lexical overlap
64,Theorie,Art,9,9,lexical overlap
64,Theorie,Zeit,9,9,lexical overlap
64,Theorie,Insel,9,9,lexical overlap
64,Finke,Darwin,9,9,lexical overlap
64,Finke,Art,9,9,lexical overlap
64,Finke,Zeit,9,9,lexical overlap
64,Finke,Insel,9,9,lexical overlap
64,Vogel,Laufe,11,11,lexical overlap
64,Vogel,Zeit,11,11,lexical overlap
64,Vogel,Art,11,11,lexical overlap
64,Darwin,Indiz,12,12,lexical overlap
64,Darwin,Erde,12,12,lexical overlap
64,Lebewesen,Indiz,12,12,lexical overlap
64,Lebewesen,Erde,12,12,lexical overlap
64,Vorfahr,Organismus,13,13,lexical overlap
64,Vorfahr,Vergleich,13,13,lexical overlap
64,Vorfahr,Merkmal,13,13,lexical overlap
64,Charles Darwin,Wissenschaftler,1,2,hyponym
65,Darwinismus,Theorie,1,1,lexical overlap
65,Darwinismus,Charles Darwin,1,1,lexical overlap
65,Darwinismus,Jahr,1,1,lexical overlap
65,Darwinismus,Pflanze,1,1,lexical overlap
65,Darwinismus,Tier,1,1,lexical overlap
65,Darwinismus,Evolution,1,1,lexical overlap
65,Darwinismus,Lebewesen,1,1,lexical overlap
65,Lebewesen,Vergleich,2,2,lexical overlap
65,Lebewesen,Tierart,2,2,lexical overlap
65,Lebewesen,Pflanzenart,2,2,lexical overlap
65,Lebewesen,Lauf,2,2,lexical overlap
65,Lebewesen,Evolution,2,2,lexical overlap
65,Lebewesen,Lebensraum,2,2,lexical overlap
65,Lebewesen,Bezug,2,2,lexical overlap
65,Lebewesen,Gestalt,2,2,lexical overlap
65,Lebewesen,Nahrung,2,2,lexical overlap
65,Darwinismus,Lebensumstand,3,3,lexical overlap
65,Lebewesen,Lebensumstand,3,3,lexical overlap
65,Anpassung,Erbgut,5,5,lexical overlap
65,Anpassung,Mutation,5,5,lexical overlap
65,Anpassung,Falterart,5,5,lexical overlap
65,Falterart,Falterart,7,7,lexical overlap
65,Veränderung,Großbritannien,5,6,bridging information
66,Name,Wort,1,1,lexical overlap
66,Name,Darwinismus,1,1,lexical overlap
66,Name,Wissenschaftler,1,1,lexical overlap
66,Name,Darwin,1,1,lexical overlap
66,Darwin,Jahr,2,2,lexical overlap
66,Darwin,Aufgabe,2,2,lexical overlap
66,Darwin,Tierart,2,2,lexical overlap
66,Darwin,Gattung,2,2,lexical overlap
66,Darwin,Welt,2,2,lexical overlap
66,Werk,Darwin,4,4,lexical overlap
66,Ebene,Nahrungspyramide,5,5,lexical overlap
66,Art,Darwin,6,6,lexical overlap
66,Art,Besten,6,6,lexical overlap
66,Art,Umweltbedingung,6,6,lexical overlap
66,Selektionsvorteil,Darwin,6,6,lexical overlap
66,Selektionsvorteil,Besten,6,6,lexical overlap
66,Selektionsvorteil,Umweltbedingung,6,6,lexical overlap
66,Vorteil,Extremität,7,7,lexical overlap
66,Vorteil,Tier,7,7,lexical overlap
66,Größe,Extremität,7,7,lexical overlap
66,Größe,Tier,7,7,lexical overlap
66,Länge,Extremität,7,7,lexical overlap
66,Länge,Tier,7,7,lexical overlap
66,Verhaltensweise,Gehirn,7,7,lexical overlap
66,Verhaltensweise,Extremität,7,7,lexical overlap
66,Verhaltensweise,Tier,7,7,lexical overlap
66,Biologie,Darwin,8,8,lexical overlap
66,Biologie,Forschungsergebnis,8,8,lexical overlap
66,Darwinismus,Rassenunterschied,9,9,lexical overlap
66,Darwinismus,Mensch,9,9,lexical overlap
66,Argument,Rassenunterschied,9,9,lexical overlap
66,Argument,Mensch,9,9,lexical overlap
66,Darwin,Forschungsschwerpunkt,2,3,coreference
67,Darwinismus,Biologe Charles Darwin,1,1,lexical overlap
67,Darwinismus,Evolution,1,1,lexical overlap
67,Darwin,Überzeugung,2,2,lexical overlap
67,Darwin,Lauf,2,2,lexical overlap
67,Darwin,Evolution,2,2,lexical overlap
67,Tier,Überzeugung,2,2,lexical overlap
67,Tier,Lauf,2,2,lexical overlap
67,Tier,Evolution,2,2,lexical overlap
67,Material,Überzeugung,2,2,lexical overlap
67,Material,Lauf,2,2,lexical overlap
67,Material,Evolution,2,2,lexical overlap
67,Idee,Idee,3,3,lexical overlap
67,Fittest,Fall,4,4,lexical overlap
67,Beispiel,Giraffe,5,5,lexical overlap
67,Beispiel,Nahrung,5,5,lexical overlap
67,Beispiel,Hals,5,5,lexical overlap
67,Giraffe,Nahrung,6,6,lexical overlap
67,Giraffe,Lauf,6,6,lexical overlap
67,Giraffe,Evolution,6,6,lexical overlap
67,Giraffe,Hals,6,6,lexical overlap
67,Giraffe,Umweltbedingung,7,7,lexical overlap
67,Giraffe,Hals,7,7,lexical overlap
67,Beispiel,Prinzip,8,8,lexical overlap
67,Beispiel,Auslese,8,8,lexical overlap
67,Beispiel,Tier,8,8,lexical overlap
67,Lebewesen,Selektionsdruck,9,9,lexical overlap
67,Lebewesen,Druck,9,9,lexical overlap
67,Lebewesen,Natur,9,9,lexical overlap
67,Selektionsdruck,Lebewesen,10,10,lexical overlap
67,Anpassung,Lebewesen,10,10,lexical overlap
67,Anpassung,Veränderung,11,11,lexical overlap
67,Anpassung,Generation,11,11,lexical overlap
67,Theorie,Theorie,13,13,lexical overlap
68,Begriff,Begründer,1,1,lexical overlap
68,Darwinismus,Begründer,1,1,lexical overlap
68,Darwinismus,Naturforscher,2,2,lexical overlap
68,Darwinismus,Darwin,2,2,lexical overlap
68,Darwinismus,Theorie,2,2,lexical overlap
68,Darwinismus,Evolution,2,2,lexical overlap
68,Darwin,Schiff Beagle,3,3,lexical overlap
68,Darwin,Welt,3,3,lexical overlap
68,Darwin,Entdeckung,3,3,lexical overlap
68,Darwin,Evolution,3,3,lexical overlap
68,Darwin,Spezies,3,3,lexical overlap
68,Evolution,Evolutionstheorie,4,4,lexical overlap
68,Evolution,Antriebskraft,4,4,lexical overlap
68,Evolution,Selektion,4,4,lexical overlap
68,Evolution,Überleben,4,4,lexical overlap
68,Evolution,Individuum,4,4,lexical overlap
68,Theorie,Zeit,5,5,lexical overlap
68,Theorie,Schöpfungsakt,5,5,lexical overlap
68,Überzeugung,Orginaltitel,6,6,lexical overlap
68,Überzeugung,Verunglimpfung,6,6,lexical overlap
68,Überzeugung,Theorie,6,6,lexical overlap
68,Nationalsozialisten,Aussage,7,7,lexical overlap
68,Nationalsozialisten,Darwin,7,7,lexical overlap
68,Nationalsozialisten,Ideologie,7,7,lexical overlap
68,Begriff,Darwinismus,8,8,lexical overlap
68,Begriff,NS-Zeit,8,8,lexical overlap
68,Begriff,Darwin,8,8,lexical overlap
68,Kernaussage,Darwinismus,8,8,lexical overlap
68,Kernaussage,NS-Zeit,8,8,lexical overlap
68,Kernaussage,Darwin,8,8,lexical overlap
68,Darwin,Jahr,9,9,lexical overlap
68,Darwin,Evolutionstheorie,9,9,lexical overlap
68,Mensch,Beispiel,10,10,lexical overlap
68,Mensch,Theorie,10,10,lexical overlap
68,Mensch,Affe,10,10,lexical overlap
68,Darwin,Mensch,9,10,coreference
70,Artenvielfalt,Erde,1,1,lexical overlap
70,Gesetz,Darwin,2,2,lexical overlap
70,Gesetz,Schöpfung,2,2,lexical overlap
70,Gesetz,Art,2,2,lexical overlap
70,Gott,Darwin,2,2,lexical overlap
70,Gott,Schöpfung,2,2,lexical overlap
70,Gott,Art,2,2,lexical overlap
70,Widerspruch,Art,3,3,lexical overlap
70,Widerspruch,Fossilfund,3,3,lexical overlap
70,Widerspruch,Veränderung,3,3,lexical overlap
70,Widerspruch,Züchtung,3,3,lexical overlap
70,Darwin,Darwin,4,4,lexical overlap
70,Umwelteinfluss,Beobachtung,5,5,lexical overlap
70,Umwelteinfluss,Forschungsreise,5,5,lexical overlap
70,Umwelteinfluss,Art,5,5,lexical overlap
70,Konkurrenz,Beobachtung,5,5,lexical overlap
70,Konkurrenz,Forschungsreise,5,5,lexical overlap
70,Konkurrenz,Art,5,5,lexical overlap
70,Basiswissen,Darwin,6,6,lexical overlap
70,Basiswissen,Zeit,6,6,lexical overlap
70,Veränderung,Individuum,8,8,lexical overlap
70,Veränderung,Vorteil,8,8,lexical overlap
70,Veränderung,Nachteil,8,8,lexical overlap
70,Veränderung,Abhängigkeit,8,8,lexical overlap
70,Veränderung,Selektionsfaktor,8,8,lexical overlap
70,Vorteil,Individuum,9,9,lexical overlap
70,Vorteil,Nachkommen,9,9,lexical overlap
70,Anzahl,Individuum,9,9,lexical overlap
70,Anzahl,Nachkommen,9,9,lexical overlap
70,Überlebensrate,Individuum,9,9,lexical overlap
70,Überlebensrate,Nachkommen,9,9,lexical overlap
70,Art,Generation,10,10,lexical overlap
70,Art,Weise,10,10,lexical overlap
70,Darwin,Umwelteinfluss,4,5,coreference
73,Osmose,Diffusion,1,1,lexical overlap
73,Osmose,Wasser ,1,1,lexical overlap
73,Osmose,Membran,1,1,lexical overlap
73,Teilchen,Membran,2,2,lexical overlap
73,Wasser,Beispiel,3,3,lexical overlap
73,Wasser,Membran,3,3,lexical overlap
73,Teilchen,Beispiel,3,3,lexical overlap
73,Teilchen,Membran,3,3,lexical overlap
73,Zucker,Beispiel,3,3,lexical overlap
73,Zucker,Membran,3,3,lexical overlap
73,Salze,Beispiel,3,3,lexical overlap
73,Salze,Membran,3,3,lexical overlap
73,Konzentrations Unterschied,Membran,4,4,lexical overlap
73,Konzentrations Unterschied,Druck,4,4,lexical overlap
73,Druck,Bestreben,5,5,lexical overlap
73,Druck,Konzentrationsunterschied,5,5,lexical overlap
73,Druck,Membran,5,5,lexical overlap
73,Wasser,Bestreben,5,5,lexical overlap
73,Wasser,Konzentrationsunterschied,5,5,lexical overlap
73,Wasser,Membran,5,5,lexical overlap
73,Wasser,Ort,6,6,lexical overlap
73,Wasser,Konzentration,6,6,lexical overlap
73,Wasser,Membran,6,6,lexical overlap
73,Konzentrationsunterschied,Ort,6,6,lexical overlap
73,Konzentrationsunterschied,Konzentration,6,6,lexical overlap
73,Konzentrationsunterschied,Membran,6,6,lexical overlap
73,Wasser,Konzentrationsunterschied,7,7,connective
74,Osmose,Diffusion,1,1,lexical overlap
74,Osmose,Teilchen,1,1,lexical overlap
74,Osmose,Membran,1,1,lexical overlap
74,Osmose,Ungleichverteilung,2,2,lexical overlap
74,Osmose,Ladung,2,2,lexical overlap
74,Osmose,Molekül,2,2,lexical overlap
74,Osmose,Ion,2,2,lexical overlap
74,Ausgleich,Teilchen,3,3,lexical overlap
74,Ausgleich,Ladung,3,3,lexical overlap
74,Zellbereich,Membran,4,4,lexical overlap
74,Zellbereich,Teilchen,4,4,lexical overlap
74,Zellbereich,Raum,4,4,lexical overlap
74,Zellbereich,Bereich,4,4,lexical overlap
74,Zellbereich,Ladungsausgleich,4,4,lexical overlap
74,Zellbereich,Konzentration,4,4,lexical overlap
74,Kompartiment,Membran,4,4,lexical overlap
74,Kompartiment,Teilchen,4,4,lexical overlap
74,Kompartiment,Raum,4,4,lexical overlap
74,Kompartiment,Bereich,4,4,lexical overlap
74,Kompartiment,Ladungsausgleich,4,4,lexical overlap
74,Kompartiment,Konzentration,4,4,lexical overlap
74,Lösung,Membran,4,4,lexical overlap
74,Lösung,Teilchen,4,4,lexical overlap
74,Lösung,Raum,4,4,lexical overlap
74,Lösung,Bereich,4,4,lexical overlap
74,Lösung,Ladungsausgleich,4,4,lexical overlap
74,Lösung,Konzentration,4,4,lexical overlap
74,H2O Molekül,Membran,4,4,lexical overlap
74,H2O Molekül,Teilchen,4,4,lexical overlap
74,H2O Molekül,Raum,4,4,lexical overlap
74,H2O Molekül,Bereich,4,4,lexical overlap
74,H2O Molekül,Ladungsausgleich,4,4,lexical overlap
74,H2O Molekül,Konzentration,4,4,lexical overlap
74,Medium,Zelle,5,5,lexical overlap
74,H2O,Zelle,5,5,lexical overlap
74,Zelle,H2O,6,6,lexical overlap
74,Zelle,Ion,6,6,lexical overlap
74,Membran,Zellmembran,7,7,lexical overlap
74,Molekül,Zellmembran,7,7,lexical overlap
74,Passieren,Membran,8,8,lexical overlap
74,Passieren,Diffusion,8,8,lexical overlap
74,Passieren,Transport,8,8,lexical overlap
74,Transportmolekül,Membran,8,8,lexical overlap
74,Transportmolekül,Diffusion,8,8,lexical overlap
74,Transportmolekül,Transport,8,8,lexical overlap
74,Membranmolekül,Membran,8,8,lexical overlap
74,Membranmolekül,Diffusion,8,8,lexical overlap
74,Membranmolekül,Transport,8,8,lexical overlap
74,Osmose,Rolle,9,9,lexical overlap
74,Osmose,Aufrechterhaltung,9,9,lexical overlap
74,Osmose,Milieu,9,9,lexical overlap
74,Osmose,Gleichgewicht,9,9,lexical overlap
75,Osmose,Biologie,1,1,lexical overlap
75,Osmose,Prinzip,1,1,lexical overlap
75,Osmose,Teilchenbewegung,1,1,lexical overlap
75,Begriff,Biologie,1,1,lexical overlap
75,Begriff,Prinzip,1,1,lexical overlap
75,Begriff,Teilchenbewegung,1,1,lexical overlap
75,Diffusion,Stoff,3,3,lexical overlap
75,Diffusion,Aggregatszustand,3,3,lexical overlap
75,Diffusion,Raum,3,3,lexical overlap
75,Teilchen,Stoff,3,3,lexical overlap
75,Teilchen,Aggregatszustand,3,3,lexical overlap
75,Teilchen,Raum,3,3,lexical overlap
75,Bewegung,Organismus,4,4,lexical overlap
75,Teilchen,Bewegung,5,5,lexical overlap
75,Teilchen,Ort,5,5,lexical overlap
75,Teilchen,Konzentration,5,5,lexical overlap
75,Art,Bewegung,5,5,lexical overlap
75,Art,Ort,5,5,lexical overlap
75,Art,Konzentration,5,5,lexical overlap
75,Ausgleich,Bewegung,5,5,lexical overlap
75,Ausgleich,Ort,5,5,lexical overlap
75,Ausgleich,Konzentration,5,5,lexical overlap
75,Ausgleich,Organismus,6,6,lexical overlap
75,Teilchenstrom,Richtung,7,7,lexical overlap
75,Teilchenstrom,Teilchen,9,9,lexical overlap
75,Durchmischen,Teilchen,9,9,lexical overlap
75,Membran,Ort,10,10,lexical overlap
75,Membran,Zelle,10,10,lexical overlap
75,Membran,Zellkompartiment,10,10,lexical overlap
75,Membran,Außenmedium,10,10,lexical overlap
76,Salatblatt,Salatsoße,1,1,lexical overlap
76,Salatblatt,Zeit,1,1,lexical overlap
76,Kische,Sommerregen,2,2,lexical overlap
76,Salzkonzentration,Salatsoße,4,4,lexical overlap
76,Salzkonzentration,Salatblatt,4,4,lexical overlap
76,Wasser,Bestreben,5,5,lexical overlap
76,Wasser,Zelldruck,5,5,lexical overlap
76,Wasser,Konzentration,5,5,lexical overlap
76,Wasser,Pflanzenzelle,5,5,lexical overlap
76,Salzkonzentration,Vergleich,7,7,lexical overlap
76,Salzkonzentration,Regenwasser,7,7,lexical overlap
76,Salzkonzentration,Zelle,7,7,lexical overlap
76,Salzkonzentration,Kirsche,7,7,lexical overlap
76,Wasser,Zelle,8,8,lexical overlap
76,Zelldruck,Zelle,8,8,lexical overlap
76,Kirsche,Zelle,8,8,lexical overlap
76,Diffusion,Konzentrationsausgleich,9,9,lexical overlap
76,Wasser,Salzkonzentration,8,7,bridging information
78,Zellinnendruck,Stabilität,1,1,lexical overlap
78,Zellinnendruck,Pflanzenzelle,1,1,lexical overlap
78,Zelle,Vakuole,2,2,lexical overlap
78,Kompartiment,Biomembran,3,3,lexical overlap
78,Kompartiment,Zelle,3,3,lexical overlap
78,Kompartiment,Situation,3,3,lexical overlap
78,Kompartiment,Wasser ,3,3,lexical overlap
78,Wasser,Osmose,4,4,lexical overlap
78,Wasser,Schlüsselrolle,4,4,lexical overlap
78,Wasser,Ort ,4,4,lexical overlap
78,Wasser,Wasserpotential,4,4,lexical overlap
78,Stoff,Vakuole,5,5,lexical overlap
78,Stoff,Umgebung,5,5,lexical overlap
78,Wasserpotential,Vakuole,5,5,lexical overlap
78,Wasserpotential,Umgebung,5,5,lexical overlap
78,Wasser,Vakuole,5,5,lexical overlap
78,Wasser,Umgebung,5,5,lexical overlap
78,Wasser,Ganze,7,7,lexical overlap
78,Wasser,Konzentrationsausgleich,7,7,lexical overlap
78,Konzentration,Stoff,8,8,lexical overlap
78,Konzentration,Vakuole,8,8,lexical overlap
78,Konzentration,Zytoplasma,8,8,lexical overlap
78,Wasser,Stoff,8,8,lexical overlap
78,Wasser,Vakuole,8,8,lexical overlap
78,Wasser,Zytoplasma,8,8,lexical overlap
78,Zellinnendruck,Zelle,1,2,coreference
79,Ion,Lösung,2,2,lexical overlap
79,Ion,Teilchen,2,2,lexical overlap
79,Anzahl,Lösung,2,2,lexical overlap
79,Anzahl,Teilchen,2,2,lexical overlap
79,Alltagssituation,Konzept,3,3,lexical overlap
79,Kirsche,Sommer,4,4,lexical overlap
79,Kirsche,Wasser,4,4,lexical overlap
79,Kirsche,Kirsche,4,4,lexical overlap
79,Kirsche,Anschwellen,4,4,lexical overlap
79,Kirsche,Platz,4,4,lexical overlap
79,Teilchen,Sommer,4,4,lexical overlap
79,Teilchen,Wasser,4,4,lexical overlap
79,Teilchen,Kirsche,4,4,lexical overlap
79,Teilchen,Anschwellen,4,4,lexical overlap
79,Teilchen,Platz,4,4,lexical overlap
79,Salat,Zeit,5,5,lexical overlap
79,Salat,Salatsoße,5,5,lexical overlap
79,Salat,Außenlösung,5,5,lexical overlap
79,Salat,Salat,5,5,lexical overlap
79,Salat,Konzentrationsausgleich,5,5,lexical overlap
79,Wasser,Zeit,5,5,lexical overlap
79,Wasser,Salatsoße,5,5,lexical overlap
79,Wasser,Außenlösung,5,5,lexical overlap
79,Wasser,Salat,5,5,lexical overlap
79,Wasser,Konzentrationsausgleich,5,5,lexical overlap
79,Osmose,Körper,6,6,lexical overlap
79,Zelle,Körper,7,7,lexical overlap
79,Zelle,Membran,7,7,lexical overlap
79,Zelle,Erhaltung,7,7,lexical overlap
79,Zelle,Funktion,7,7,lexical overlap
79,Transport,Körper,7,7,lexical overlap
79,Transport,Membran,7,7,lexical overlap
79,Transport,Erhaltung,7,7,lexical overlap
79,Transport,Funktion,7,7,lexical overlap
80,Stoff,Stoff,1,1,lexical overlap
80,Stoffkonzentration,Ort,2,2,lexical overlap
80,Stoffkonzentration,Konzentration,2,2,lexical overlap
80,Teilchen,Ort,2,2,lexical overlap
80,Teilchen,Konzentration,2,2,lexical overlap
80,Membran,Ort,3,3,lexical overlap
80,Membran,Konzentration,3,3,lexical overlap
80,Membran,Abhängigkeit,3,3,lexical overlap
80,Membran,Porengröße,3,3,lexical overlap
80,Membran,Membran,3,3,lexical overlap
80,Ausgleich,Ort,3,3,lexical overlap
80,Ausgleich,Konzentration,3,3,lexical overlap
80,Ausgleich,Abhängigkeit,3,3,lexical overlap
80,Ausgleich,Porengröße,3,3,lexical overlap
80,Ausgleich,Membran,3,3,lexical overlap
80,Teilchen,Membran,4,4,lexical overlap
80,Osmose,Vorgang,5,5,lexical overlap
80,Bestreben,Teilchen,6,6,lexical overlap
80,Bestreben,Seite,6,6,lexical overlap
80,Bestreben,Membran,6,6,lexical overlap
80,Bestreben,Konzentration,6,6,lexical overlap
80,Stoff,Teilchen,8,8,lexical overlap
80,Stoff,Membran,8,8,lexical overlap
80,Stoff,Molekül,8,8,lexical overlap
80,H2O,Teilchen,8,8,lexical overlap
80,H2O,Membran,8,8,lexical overlap
80,H2O,Molekül,8,8,lexical overlap
80,Konzentration,Stoff,9,9,lexical overlap
80,Konzentration,Gesamtteilchen,9,9,lexical overlap
80,Anzahl,Stoff,9,9,lexical overlap
80,Anzahl,Gesamtteilchen,9,9,lexical overlap
80,Druck,Stoff,9,9,lexical overlap
80,Druck,Gesamtteilchen,9,9,lexical overlap
80,Stoff,Konzentration,8,9,connective
81,Verbrennungsmotor,Verbennung,1,1,lexical overlap
81,Verbrennungsmotor,Kraftstoff,1,1,lexical overlap
81,Energie,Verbrennung,3,3,lexical overlap
81,Energie,Bewegung,3,3,lexical overlap
81,Energie,Auto,3,3,lexical overlap
81,Variante,Unterschied,5,5,lexical overlap
81,Arbeitsschritt,Unterschied,5,5,lexical overlap
81,Phase,Ansaugen,6,6,lexical overlap
