"id","subject","text","num_words"
66,"evolution","In dem Wort „Darwinismus“ steckt der Name des Wissenschaftlers „Darwin“! Darwin hatte sich in den Jahren (…) zur Aufgabe gemacht neue Tierarten und Gattungen auf der ganzen Welt zu erforschen. Des weiteren setzte er seinen Forschungsschwerpunkt auf diejenigen Eigenschaften der Tiere, welche das Überleben derer sicherte. So entstand Darwins bekanntestes Werk „Survival oft he fittest“. Die einzelnen Ebenen der Nahrungspyramide konnte so genau eingeteilt werden. Die am längsten überlebenden Arten hatten sich laut Darwin am Besten an die Umweltgegebenheiten angepasst, was auch als Selektionsvorteil bezeichnet wird. Diese Vorteile waren beispielsweise die Größe des Gehirns, die Längen der Extremitäten aber auch bestimmte Verhaltensweisen der Tiere. Noch heute profitiert die Biologie von Darwins Forschungsergebnissen. Dennoch wird heutzutage der Darwinismus als Argument für Rassenunterschiede gerade innerhalb der Menschen genutzt. Dies führt zu Streitigkeiten zwischen dunkelhäutigen & weißen Menschen.",134
67,"evolution","Als Darwinismus bezeichnet man eine auf den Biologen Charles Darwin zurückgehende Evolutionstheorie. Darwin war der Überzeugung, dass diejenigen Tiere im Laufe der Evolution überleben und ihr genetisches Material weitergeben (sprich sich fortpflanzen), die am besten angepasst sind. Diese Idee kann auch unter „survival oft he fittest“ beschrieben werden. Fittest bedeutet in dem Fall, der am besten angepasste. Ein häufig verwendetes Beispiel stellen Giraffen dar, die einen langen Hals benötigen um an Nahrung zu gelangen. Giraffen mit kurzen Hälsen sind insofern schlecht angepasst, als dass ihre Hälse (genetisch bedingt) zu kurz sind um an Nahrung zu kommen, sie sterben im Laufe der Evolution aus. Die besser an die Umweltbedingungen angepasste Giraffe mit langem Hals überlebt & pflanzt sich fort. Das Beispiel beschreibt das Prinzip der natürlichen Auslese derjenigen Tiere, die nicht gut angepasst sind. Lebewesen (dies gilt für Tiere als auch für Pflanzen) stehen unter einem Selektionsdruck, d.h. den Druck v. der Natur ausgelesen zu werden. Der Selektionsdruck führt dazu, dass eine Anpassung der Lebewesen erfolgen muss um zu überleben. Dabei ist die Anpassung durch genetische (!) Veränderungenbedingt und wird an die nächste Generation weitergegeben! (im Gegensatz zum Darwinismus vertrat der Evolutionsbiologe Lamarck die Idee, die Anpassungen erfolgen durch „Training“àdas Strecken des Halses der Giraffe führt zu dessen Verlängerung) Diese Theorie erwies sich jedoch als falsch!",216
68,"evolution","Der Begriff „Darwinismus“ wurde geprägt, lange nachdem ihr Begründer verstorben war. Begründet wurde der Darwinismus durch den Naturforscher Darwin, der um 1870 seine ersten Theorien zur Evolution veröffentlichte. Zuvor reiste der junge Darwin auf dem Schiff Beagle um die Welt und machte einige wertvolle Entdeckungen zur Evolution der Spezies. Neu an seiner Evolutionstheorie war, dass die Evolution nicht geradlinig verlief (Lamarckismus) und nicht durch innere Antriebskräfte gesteuert wurde, sondern durch natürliche Selektion und das Überleben des am besten angepassten Individuums. Diese Theorie war zur damaligen Zeit revolutionär, da bis dahin von einem Schöpfungsakt ausgegangen wurde (Kreationismus). Die falsche Übersetzung des Originaltitels „survival ot the fittest“ führte letztendlich zur Verunglimpfung der Theorie. Die Nationalsozialisten missbrauchten die Aussage Darwins für ihre Ideologie. Deshalb ist der Begriff Darwinismus eng mit der NS-Zeit verknüpft, obwohl die Kernaussage Darwins, eine völlig andere war. Darwin veröffentlichte in den darauf folgenden Jahren noch weitere Evolutionstheorien. So beschrieb er zum Beispiel erstmals eine Theorie wonach der Mensch vom Affen abstammen musste.",165
69,"evolution","Der Darwinismus ist eine wichtige Theorie zur Erklärung der Evolution. Wie der Name schon sagt, geht sie auf den britischen Naturforscher Charles Darwin zurück, der im 19Jh. lebte. Er unternahm damals Reisen, die ihn u.a. bis auf die Galapagos-Inseln führten, wobei er viele Beobachtungen machte, die ihn zum Verfassen der Evolutionstheorie bewegten. Die grundlegende Aussage ist, dass Arten nicht unverändert über beliebig lange Zeiträume existieren, sondern dass sie entstehen, sich verändern und auch wieder verschwinden können. Dafür verantwortlich sind verschiedene Mechanismen. Es gibt auch Kritik am Darwinismus, aber dieser Kritik muss entgegengestellt werden, dass es zahlreiche Belege u. Indizien gibt, die in der Summe dazu führen, dass die Theorie von der Forschung allgemein unterstützt wird. Welche Mechanismen gibt es nun? Hier muss man grundlegend 2 Seiten unterscheiden. Auf der einen Seite gibt es Faktoren, die die genetische Variabilität erhöhen, z.B. crossing over bei der Meiose. Dies sorgt dafür, dass sich die Individuen einer Art unterscheiden. Hier kommt jetzt die andere Seite ins Spiel: sog. Selektionsfaktoren führen dazu, dass nicht alle Individuen einer Art sich gleich gut vermehren können, sondern v.a. die, die besonders gut an die Umwelt angepasst sind.",194
70,"evolution","Die Artenvielfalt auf der Erde ist enorm und beeindruckend. Vor Darwin galt das Gesetzt der „göttlichen Schöpfung“, d.h. Gott hat alle Arten für immer geschaffen. Sehr schnell ergibt sich ein Widerspruch durch Fossilfunde oder durch Veränderung einer Art durch Züchtung (Hunderassen z.B.). Darwin erkannte dies. Durch scharfe Beobachtungen und Forschungsreisen erkannte er, dass Umwelteinflüsse und Konkurrenz innerhalb einer Art, die Arten verändern können. Genetisches Basiswissen gab es zu Darwins Zeiten noch nicht. Aber er beobachtete, dass es spontane Veränderungen (heute Mutationen genannt) innerhalb einer Art gibt. Diese Veränderung kann für das Individuum von Vor- oder Nachteil sein, in Abhängigkeit der Selektionsfaktoren (Umwelteinflüsse etc.). Ist es ein Vorteil für das Individuum, so ist statistisch die Anzahl seiner Nachkommen größer und die Überlebensrate ebenso. Auf diese Weise verändern sich langsam über Generationen die Arten, bzw. entstehen neu Arten.",139
71,"osmosis","Teilchen, also Atome oder Ionen oder Moleküle, bewegen sich ständig, egal ob wir ein Gas, eine Flüssigkeit oder einen Feststoff betrachten. Dabei stoßen sie ständig in allen Richtungen gegeneinander. Betrachten wir zwei unterschiedliche Stoffe wie z.B. Wasser und Tinte, können wir sehen, dass sich diese, wenn wir sie zusammengeben, nach einiger Zeit vollständig dadurch vermischen. Wir sehen keine Grenze zwischen ihnen. Geben wir zwischen zwei Stoffe eine Membran, die nur für den einen Stoff, aber nicht für den anderen durchlässig ist, wird der eine Stoff die Membran so lange passieren, bis sich ein Ausgleich der Konzentration der Teilchen auf beiden Seiten einstellt. Die Triebkraft der Teilchenwanderung, die sgn. Diffusion ist also der Konzentrationsausgleich und die Membran stellt eine Art „Nudelsieb“ dar, die nur bestimmte Teilchen durchlässt.",128
72,"osmosis","Osmose bezeichnet die gerichtete Diffusion von H2O durch eine semi-permeable Membran. Diese Membran wird als semi-permeabel bezeichnet, da sie nur bestimmte Moleküle passieren lässt und für andere eine Barriere darstellt. Abhängig ist die Fließrichtung von der Konzentration osmotisch wirksamer Substanzen wie z.B. Zucker. Im Fall von Zellen kann dies zu einer Volumenzunahme (Plasmolyse) führen, wenn die Konzentration osmotisch wirksamer Stoffe in der Zelle höher ist, zu einer Volumenabnahme, wenn die Konzentration dementsprechend außerhalb der Zelle höher ist (Deplamsolyse). Ein Beispiel aus dem Alltag ist das Aufplatzen von reifen Kirschen bei Niederschlag. Da die Stoffkonzentration innerhalb der Zelle deutlich höher ist als in den Regentropfen (in diesem Fall Zucker), strömt das Wasser ein und die Kirschen platzen irgendwann, da die Haut dem Druck nicht mehr Stand hält.",130
73,"osmosis","Unter Osmose versteht man die Diffusion von Wasser durch eine semipermeable oder genauer durch eine selektiv permeable Membran. Semipermeabel bedeutet, dass nur bestimmte Teilchen durch die Membran diffundieren können. Wasser kann zum Beispiel immer durch die Membran diffundieren, während darin gelöste Teilchen wie Zucker und Salze abgefangen werden. Dadurch entsteht ein Konzentrations-Unterschied an der Membran, den man auch als osmotischen Druck bezeichnen kann. Dieser osmotische Druck sorgt letztendlich dafür, dass Wasser das Bestreben hat, den Konzentrationsunterschied an der Membran auszugleichen. Wasser möchte also immer von dem Ort geringer Konzentration zu Orten hoher Konzentration diffundieren, so lange bis sich der Konzentrationsunterschied an der Membran ausgeglichen hat.",107
74,"osmosis","Als Osmose bezeichnet man die Diffusion von Teilchen durch eine selektiv permeable Membran. Der Osmose liegt immer eine Ungleichverteilung der Ladung verschiedener Moleküle bzw. Ionen zugrunde. Dabei wird v. den Teilchen immer ein Ausgleich der Ladung angestrebt. Nimmt man also an, dass zwei Zellbereiche bzw. Kompartimente durch eine Membran voneinander getrennt sind und die extrazelluläre Lösung bspw. eine niedrigere Konzentration an geladenen Teilchen (hypotonisch) aufweist als die intrazelluläre, so streben H­­2O-Moleküle vom extrazellulären Raum in den intrazellulären Bereich um einen Ladungsausgleich zu erzielen. Ist das extrazelluläre Medium hypertonisch, so strömt H2O aus der Zelle nach außen. Dabei ist zu beachten, dass die Zelle zwar für H2O, jedoch nicht für Ionen durchlässig (permeabel) ist. Man bezeichnet die Membran deshalb auch als selektiv permeabel, da nur bestimmte Moleküle die Zellmembran passieren können. Das Passieren der Membran erfolgt passiv über Diffusion, d.h. am Transport sind keine Transport- bzw. Membranmoleküle beteiligt. Die Osmose spielt eine zentrale Rolle bei der Aufrechterhaltung des inneren Milieus bzw. des homostatischen Gleichgewichts.",167
75,"osmosis","Osmose ist ein Begriff der Biologie, der auf dem Prinzip der Teilchenbewegung beruht. Um den Begriff zu verstehen muss man zunächst den Begriff „Diffusion“ verstehen. Diffusion bedeutet, dass die Teilchen eines Stoffes, die sich je nach Aggregatszustand des Stoffes mehr oder weniger stark bewegen bestrebt sind, sich im Raum zu verteilen. In einem lebenden Organismus finden auch solche Bewegungen statt. Die Teilchen (Atome, Moleküle) streben in ihrer Bewegung stets von dem Ort der größten Konzentration zu dem der niedrigsten Konzentration àsomit wird eine Art „Ausgleich“ angestrebt. So ein Ausgleich ist in einem lebenden Organismus allerdings nicht immer positiv. Daher wird der Teilchenstrom oft in eine bestimmte Richtung gelenkt. Dies geschieht z.B. durch eine „semipermeable Membran“ d.h. eine Membran, die bestimmte Teilchen nur in eine Richtung durchlassen, bzw. manche Teilchen nicht durch lassen. Somit wird der Teilchenstrom gelenkt und ein völliges Durchmischen der Teilchen verhindert. Das passiert an allen Orten, wo Membranen vorkommen z.B. zwischen zwei Zellen, zwischen einzelnen Zellkompartimenten oder zwischen Zelle und Außenmedium.",168
76,"osmosis","Warum fallen Salatblätter nach kurzer Zeit in Salatsoße zusammen? Warum platzen Kirschen nach einem Sommerregen auf? Den Grund hierfür findet man in den unterschiedlichen Salzkonzentrationen. In der Salatsoße ist eine höhere Salzkonzentration als in den Salatblättern. Durch das Bestreben des Wassers von niedrigerer zu höherer Konzentration zu fließen, entweicht das Wasser aus den Pflanzenzellen und dadurch sinkt der Zelldruck. Das kann man an den zerfallenen Salatblättern sehen. Im Vergleich zum Regenwasser ist in den Zellen der Kirsch eine höhere Salzkonzentration. Dadurch diffundiert das Wasser in die Zelle der Kirsche, der Zelldruck steigt und die Kirsche platzt auf. Unter Diffusion versteht man einen Konzentrationsausgleich. Es kommt zu einer molekularen Wanderung von hoher zu geringer Konzentration.",115
77,"osmosis","Osmose bedeutet, dass es zu einem Konzentrationsausgleich zweier Lösungen kommt, die durch eine semipermeable Membran verbunden sind. „Semipermeabel“ bedeutet dabei, dass sie nur für solche Teilchen durchlässig ist, die sehr klein sind (i.d.R. Wasserteilchen), d.h. bei Lösungen können die gelösten Teilchen nicht die Membran durchdringen, das Lösungsmittel Wasser schon. Sind jetzt zwei Lösungen mit unterschiedlicher Konz. durch eine semipermeable Membran miteinander verbunden, strömen solange Wasserteilchen durch die Membran, bis ein Konz.ausgleich stattgefunden hat. Zeigen kann man dies z.B. in einem Versuch. Legt man Zellen in ein hyperosmolares Medium, schrumpfen sie. Diesen Vorgang nennt man Deplasmolyse. Den umgekehrten Vorgang bezeichnet man als Plasmolyse. Es lässt sich sogar ein sog. „osmotischer Druck“ angeben, mit dem man die Eigenschaften quantifizieren kann und der mit einem sog. „Osmometer“ gemessen wird.",132
78,"osmosis","Der Zellinnendruck (Turgor) ist für die Stabilität von Pflanzenzellen sehr wichtig. Dieser kann von pflanzlichen Zellen aktiv beeinflusst werden und zwar über die Vakuole. Diese ist ein von einer semipermeablen Biomembran umgebenes Kompartiment (und Organell) der Zelle, welches unter verschiedenen von der Zelle herbeigeführten Situationen unterschiedlich stark mit Wasser gefüllt ist. Wasser besitzt bei Osmose eine Schlüsselrolle, denn es fließt immer zum Ort des niedrigeren Wasserpotentials. Befinden sich in der Vakuole verhältnismäßig viele gelöste Stoffe, ist das Wasserpotential dort sehr niedrig und Wasser strömt aus der Umgebung in die Vakuole. Wasserpotential ist ein sehr komplexer physikalischer Begriff. Man könnte das Ganze auch einfacher erklären und sagen das Wasser immer um einen Konzentrationsausgleich bemüht ist. Ist die Konzentration von gelösten Stoffen (z.B. Glucose) in der Vakuole größer als im Zytoplasma, strömt Wasser in die Vakuole, umgekehrt strömt Wasser aus der Vakuole.",142
79,"osmosis","Unter Osmose versteht man den Konzentrationsausgleich zweier Lösungen durch eine semi-permeable Membran. Hierbei wandern Ionen der höher konzentrierten Lösung in die nieder konzentrierte Lösung bis die Anzahl der gelösten Teilchen in beiden Lösungen gleich ist. Beobachten kann man dieses abstrakte Konzept an vielen Alltagssituationen. So platzen Kirschen im Sommer wenn es regnet, da die Teilchen des Wassers in die höher konzentrierte Kirsche dringen und diese dann durch das Anschwellen zum Platzen bringen. Salat, der längere Zeit in Salatsoße liegt, wird welk, da durch die stark konzentrierte Außenlösung „veranlasst“ wird, dass das Wasser aus dem Salat diese verdünnt, um einen Konzentrationsausgleich zu erreichen. Aber nicht nur außerhalb des menschlichen Körpers findet Osmose statt, sondern auch in ihm. Alle Zellen des Körpers sind von einer Membran umgeben, durch welche ein gerichteter Transport möglich und zur Erhaltung aller Funktionen des Körpers auch nötig ist.",143
80,"osmosis","Stoffe (Teilchen) sind oft unterschiedlich verteilt (Konzentrationsunterschied). Normalerweise gleichen sich unterschiedliche Stoffkonz. aus und zwar wandern die Teilchen vom Ort hoher zum Ort niedriger Konzentration. Bringt man nun zwischen dem Ort hoher und niedriger Konzentration eine semipermeable Membran ein, kommt ein Ausgleich in Abhängigkeit von der Porengröße der Membran zustande (oder nicht). D.H. kleine Teilchen können die Membran durchwandern große nicht. Diesen Vorgang nennen wir Osmose.Das Bestreben der Teilchen ist es also auf beiden Seiten der Membran gleiche Konzentrationen herzustellen. Das gilt auch für H2O Moleküle. Hat nun ein Stoff zu große Teilchen, die die Membran nicht durchwandern können, werden vermehrt H2O Moleküle durch die Membran diffundieren (wandern) zum Stoff mit den großen Molekülen. Dadurch wird die Konzentration dieses Stoffs etwas verringert, gleichzeitig nimmt aber die Anzahl der Gesamtteilchen zu, dadurch steigt der Druck.",137
81,"combustion engine","Verbrennungsmotoren funktionieren über die Verbrennung von Kraftstoffen. Diese Kraftstoffe sind Energieträger. Die in ihnen gespeicherte Energie wird durch die Verbrennung wieder freigesetzt und zur Bewegung des Autos genutzt. Es wird unterschieden zwischen Motoren, die Otto- und Dieselbrennstoff verbrennen. Die beiden Varianten haben einige Unterschiede, die Arbeitsschritte per se sind aber identisch. Die Phasen werden unterteilt in: 1.) Ansaugen 2.) Verdichten 3.) Arbeiten 4.) Ausstoßen Beim Ottomotor wird im ersten Schritt ein Luft- Kraftstoff- Gemisch angesaugt, was den Kolben im Motor nach unten, zum unteren Totpunkt drückt. Im zweiten Schritt bewegt sich der Kolben wieder nach oben (genannt obere Totpunkt)und das Gemisch wird verdichtet. Wenn am Ende des zweiten Schritts der Druck und damit die Temperatur des Gemischs hoch genug ist, wird die Zündkerze und somit das Gemisch entzündet und es verbrennt. Der Kolben wird an den unteren Totpunkt zurück gedrückt. Daran schließt sich die vierte Phase an, in der die Abgase die den Zylinder verlassen und durch den Entstehenden Unterdruck der Kolben wieder zum oberen Totpunkt wandert. Nun kann es von vorne beginnen. Der Dieselmotor funktioniert ähnlich.Allerdings wird bei ihm nur Luft angesaugt und komprimiert. Der Kraftstoff wird in der dritten Phase eingespritzt und entzündet sich aufgrund des hohen Drucks von selbst. Die Energie der Verbrennung wird also an den Kolben übertragen, allerdings in Form von linearer Energie. Mithilfe der Pleuelstande wird die Energie an die Kurbel weitergeleitet, in rotatorische Energie umgewandelt und an das Fahrwerk weitergegeben.",240
82,"combustion engine","Ein Verbrennungsmotor, auch Viertaktmotor genannt, arbeitet in vier Arbeitsschritten. Ansaugen, Verdichten, Arbeiten und Ausstoßen. Diese vier Schritte sind beim Ottomotor, sowie beim Dieselmotor die gleichen. Der Ottomotor arbeitet mit einem Kraftstoff-Luft-Gemisch, der Dieselmotor mit reiner Luft. Beim Ottomotor wird im ersten Schritt (ANSAUGEN) ein Unterdruck im Zylinder erstellt, durch diesen gerät das Kraftstoff-Luft-Gemisch in den Brennraum. Dieser befindet sich im Kolben, welcher im Zylinderkopf ist. Im zweiten Schritt (VERDICHTEN) wird dieses Gemisch nun im Brennraum verdichtet. Dieses geschieht durch den Kolben, welcher sich vom unteren Totpunkt zum oberen Totpunkt hin und her bewegt. Dadurch entsteht ein hoher Druck, was zu einer höheren Leistung und einem geringeren Kraftstoffverbrauch führt. Im dritten Schritt (ARBEITEN) wird nun das Gemisch verarbeitet. Dieses wird im Brennraum mit der Zündkerze entzündet und verbrannt. Bei dem Dieselmotor entsteht die treibende kraft durch die Selbstzündung des Dieselkraftstoffs. Dadurch setzt sich das Fahrzeug in Bewegung. Diese Gase wandern zum Ventil, wo sie im vierten Schritt (AUSSTOßEN) durch das geöffnete Ventil ausströmen. Der Diesel stößt Ruß aus, weshalb er als umweltschädlicher gilt. Durch die eingeführten Filter wurde dieses Problem aber weitgehend behoben. Diese Schritte wiederholen sich immer wieder, solange das Fahrzeug in Bewegung ist. Der zentrale Punkt im Text ist, dass die zwei Motoren zwar ähnlich arbeiten, aber unterschiedliche Leitungen erbringen. Der Benziner hat ein geringes Leistungsgewicht und kommt mit einer größeren Drehzahl besser zurecht. Außerdem ist der Motor billiger, da er niedrigere Baukosten aufweist. Der Diesel Motor hingegen hat, auf lange Strecken gesehen, einen geringeren Kraftstoffverbrauch. Er kann, wenn zwar mit etwas Verzögerung im Vergleich zum Benziner, sehr stark beschleunigen und besitzt nur ein schmales Drehzahlband. Deshalb ist die Maximalleistung des Motors sofort abrufbar. Welcher Motor nun für einen geeignet ist hängt davon ab, wie viel man fährt.",294
83,"combustion engine","Alle Arten von Verbrennungsmotoren arbeiten mit einem Kraftstoff als grundlegendemEnergieträger. Sie besitzen zwei oder mehr Zylinder, die alle nach dem selben Prinzip in vier Takten durch Kraftstoffverbrennung Energie für die Fortbewegung erzeugen. Ein Zylinder besitzt einen Hohlraum, der durch einen beweglichen Kolben in seinem Volumen verändert werden kann. Ein Einlass- und ein Auslassventil regeln die Zufuhr von Luft und Kraftstoff bzw. den Ausstoß von Abgasen. Das Pleuel überträgt die Bewegung des Kolbens, erzeugt durch Kraftstoffverbrennung, auf die Kurbelwelle, welche diese Stoßkraft in eine Rotationsbewegung umwandelt. Der Zylinder wird durch Kühlwasser gekühlt, da bei der Verbrennung hohe Temperaturen entstehen. Dieser Verbrennungsvorgang geschieht in folgenden vier Takten: Im ersten Takt bewegt sich der Kolben vom oberen Totpunkt zum unteren Totpunkt, vergrößert somit das Raumvolumen und erzeugt einen Unterdruck. Es kommt zur Einströmung des Kraftstoff-Luftgemisch (Benzinmotoren)bzw. reiner Luft (Dieselmotoren). Im zweiten Takt bewegt sich der Kolben in die entgegengesetzte Richtung, verringert das Raumvolumen und erzeugt somit Druck auf das eingeströmte Gas. Es kommt zu einem schlagartigen Temperaturanstieg. Im dritten Takt wird das Kraftstoff-Luft-Gemisch entzündet (Benzin) bzw. der Kraftstoff eingespritzt (Diesel). Auf beide Arten kommt es zu einer schlagartigen Verbrennung der Gasgemische. Im vierten Takt schießt der Kolben auf den unteren Totpunkt zu. Diese Energie wird über das Pleuel auf die Kurbelwelle übertragen, welche sie in eine Rotationsbewegung umsetzt. Nun öffnet das Auslassventil bei der Rückbewegung des Kolbens um Ausströmung der Abgase zu ermöglichen. Der Kreislauf kann von neuem beginnen. Dieselmotoren sind grundsätzlich effizienter, kraftstoffsparender und haben ein größeres Drehmoment. Benzinmotoren sind leichter im Baugewicht, haben einen höheren nutzbaren Drehzahlbereich und sind günstiger in ihrer Herstellung.",267
84,"combustion engine","Um ein Kraftwagen in Bewegung zu setzen benötigt man einen Energieträger. In diesem Fall ist ein Kraftstoff, Benzin oder Diesel. Im Folgendem vergleichen wir das Ottomotor (Benzin) und das Dieselmotor. Das Herzdes Motors ist der Zylinder und Kurbelgehäuse. hier wird der Kraftstoff angezündet und dadurch die Bewegung des Kraftwagens ermöglicht. Der Zylinder ist einRöhr förmige Teil. Obern befindet sich der Ventilsteuerung mit der Zündkerze und die Ein- und Ausstossventille. unten sind die Kurbelwelle und Kühlwasserkanale. An der linke Seite ist der Pleuel. Zuerst wird Luft (beim Ottomotor Luft und Kraftstoff Gemisch) eingesaugt indem die linke Ventile sich öffnet und der Kolben zu untere Totpunkt senkt. Das nennt man ansaugen. Der nächste Stritt ist verdichten, der Kolben geht nähert sich zum oberen Totpunkt und der Kraftstoff wird angezündet. Beim Arbeiten geht der Kolben wieder nach unten und der Kraftstoff verbrennt sich. Ausstosse: Kolben geht nach oben, die Ventile öffnet sich und die ganze Ablauf wiederholt sich.",156
85,"combustion engine","Hallo lieber Kommilitone, ich werde versuchen, dir hiermit die Funktionsweise von Verbrennungsmotoren zu erklären: Grundsätzlich gibt es zwei verschiedene Energieträger, Benzin- und Dieselkraftstoff und demnach auch 2 verschiedene Arten von Motoren, nämlich Otto- und Dieselmotoren. Beide Motoren verfügen über einen Brennraum, der aus Zylinder(n) und Kolben besteht. Der Verbrennung des Kraftstoffs funktioniert in 4 Takten: (Hier am Beispiel eines Ottomotors) Takt 1 Ansaugen: Der Kolben bewegt sich von seinem oberen zu seinem unteren Totpunkt. Dabei strömt ein Kraftstoff-Luft-Gemisch in Brennraum ein. Takt 2 Verdichten: Der Kolben bewegt sich von seinem unteren zu seinem oberen Totpunkt. Dabei wird das Gemisch verdichtet und erwärmt sich dadurch stark. Takt 3 Arbeiten: Das Kraftstoff-Luft-Gemisch wird extern durch eine Zündkerze entzündet, es entsteht viel Energie, welche Kolben an die Pleuelstange und dann an die Kurbelwelle weitergegeben wird. Der Kolben geht also auf und ab und diese senkrecht wirkende Energie wird umgewandelt Rotationsenergie. Takt 4 Ausstoßen: Durch den entstandenen Druck wird der Zylinder nach unten gedrückt und ein Auslassventil wird geöffnet, um die entstandenen Abgase zu entfernen. Beim Dieselmotor funktioniert das ähnlich, es wird jedoch reine Luft eingeströmt und der Dieselkraftstoff wird später eingespritzt. Es gibt auch keine Zündkerze. Das Entzünden funktioniert durch die Selbstentzündung, dadurch den hohen Druck, hohe Temperaturen entstehen.",212
86,"combustion engine","Um einen Motor zum Laufen zu bringen, und damit das dazugehörige Fahrzeug, benötigt man einen Energieträger, der genügend Energie hervorbringt. Diese Energie stellt der Kraftstoff dar. Die geläufigsten sind Benzin und Diesel. Zwischen den beiden und ihren jeweiligen Motoren bestehen wesentliche Unterschiede. Was aber erst mal beide Motoren gemeinsam haben ist ihr Aufbau. Sie bestehen beide aus einem Brennraum, in dem sich ein röhrenförmiger Zylinder befindet. Damit es nicht zum Verschleiß kommt, muss die Oberfläche des Zylinders eine hohe Verschleißfestigkeit aufweisen. Auch muss er eine hohe Festigkeit besitzen und ein gutes Wärmeleitvermögen, jedoch sollte die Wärmeausdehnung gering sein. Der Zylinder besteht aus einem Zylinderkopf, einem Kolben, einem Pleuel, einer Kurbelwelle und aus der Ventilsteuerung. Der Kolben bewegt sich immer von dem unteren Totpunkt zum oberen Totpunkt hin und her und diesen dadurch entstehenden Druck muss er in Bewegung umsetzten. Die 4 Akt Motoren, um die es sich bei beiden erwähnten Motoren handelt, arbeiten in 4 Takten: Ansaugen, Verdichten, Arbeiten und Ausstoßen. Die Takte der beiden Motoren unterscheiden sich in ihrer Tätigkeit voneinander. Der Ottomotor läuft mit einem Kraftstoff-Luft-Gemisch, der Dieselmotor mit reiner Luft. Der Ottomotor hat mehr Kohlendioxid-Ausstoß, während sich aber beim Dieselmotor Ruß bildet, der krebserregend sein soll. Der Ottomotor ist außerdem im Vergleich zum Dieselmotor leichter und billiger.",214
87,"combustion engine","Arbeitsschritte von Diesel und Benzinmotoren bei beiden gleich nämlich Ansaugen, Verdichten, Arbeiten und Ausstoßen. Der Aufbau von einem Benzinmotor: Im Brennraum gibt es den Zylinder und die Kolben. Die Kolben bewegen sich im Zylinder vom unteren Totpunkt zum oberen Totpunkt. Dabei kommt es durch die Reibung zu einem hohen Verschleiß an den Enden der Kolben. Nach oben ist der Zylinder durch Ventile verschließbar unten ist das Kurbelgehäuse, dass aus zwei Teilen besteht einer Ölwanne für die Schmierung des Motors und einem Teil der mit dem Zylinder verbunden ist. Im ersten Takt dem Ansaugen beim Motor wird durch die Bewegung des Kolbens vom oberen Totpunkt zum unteren Totpunkt der Raum vergrößert. Es entsteht ein Unterdruck. Im zweiten Takt dem Verdichten bewegt sich der Kolben vom unteren Totpunkt wieder nach oben zum oberen Totpunkt. Dabei wird das Kraftstoff-Luft Gemisch komprimiert durch die Raumverkleinerung. Es entsteht ein hoher Druck und hohe Temperatur. Durch den hohen Druck und die hohe Temperatur steigt die Leistung und der Verbrauch sinkt. Im dritten Takt --> Arbeit wird das Kraftstoff-Luft Gemisch durch die Zündkerze entzündet und Verbrennt. Im vierten Takt wird das Ablassventil geöffnet und das Verbrannte ausgestoßen. Beim Diesel jedoch wird das Kraftstoff-Luft Gemisch nicht entzündet. Es entzündet sich selbst durch die Hitze.",209
